Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Pivot;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;2MV Frequências;IFR (RSI) [14];;
09/10/2024 11:45;130295;130615;130230;130610;131710;131453,33;130531,67;131090;131310,3;132385,85;130653,57;131825;38,82;;
09/10/2024 11:30;130355;130375;130105;130300;131710;131453,33;130555,56;131132,86;131344,4;132404,7;130670,33;131825;28,14;;
09/10/2024 11:15;130310;130425;130190;130355;131710;131453,33;130623,89;131197,38;131384,7;132424,25;130710,97;131825;28,97;;
09/10/2024 11:00;130640;130645;130225;130310;131710;131453,33;130709,44;131263,81;131424,6;132439,9;130741,43;131825;27,34;;
09/10/2024 10:45;130700;130780;130485;130635;131710;131453,33;130877,78;131337,14;131463,6;132455,3;130787,11;131825;32,32;;
09/10/2024 10:30;130440;130730;130270;130700;131710;131453,33;130996,11;131395;131497,9;132468,83;130810,3;131825;33,46;;
09/10/2024 10:15;130655;130715;130370;130440;131710;131453,33;131107,22;131445,24;131530,8;132481,92;130897,23;131825;23,49;;
09/10/2024 10:00;130780;130845;130580;130660;131710;131453,33;131243,33;131508,81;131567,3;132495,33;130956,81;131825;26,62;;
09/10/2024 09:45;130820;130870;130705;130775;131710;131453,33;131352,22;131555,48;131598,7;132507,4;131025,44;131825;28,47;;
09/10/2024 09:30;130920;131000;130805;130825;131710;131453,33;131462,78;131594,05;131628,4;132518,98;131076,77;131825;29,28;;
09/10/2024 09:15;131125;131205;130875;130915;131710;131453,33;131560,56;131636,67;131656,7;132531,05;131156,29;131825;30,76;;
09/10/2024 09:00;131750;131825;130970;131125;131710;131453,33;131641,67;131676,19;131681,3;132543;131253,77;131825;34,54;;
08/10/2024 18:15;131700;131825;131700;131825;132247;132505;131693,33;131707,86;131703,2;132554,15;131360,36;132315;55,74;;
08/10/2024 18:00;131705;131730;131640;131700;132247;132505;131658,33;131704,05;131712,1;132562,48;131359,21;132315;50,73;;
08/10/2024 17:45;131660;131735;131650;131700;132247;132505;131653,33;131704,29;131727,6;132571,95;131358;132315;50,73;;
08/10/2024 17:30;131635;131675;131565;131665;132247;132505;131658,89;131694,29;131744,5;132581,73;131356,1;132315;49,34;;
08/10/2024 17:15;131770;131770;131625;131640;132247;132505;131679,44;131680,71;131762,1;132591,33;131353,81;132315;48,38;;
08/10/2024 17:00;131705;131785;131655;131770;132247;132505;131702,78;131675;131779,7;132600,95;131351,39;132315;53,27;;
08/10/2024 16:45;131645;131815;131640;131705;132247;132505;131701,11;131661,19;131795,2;132608,98;131345,56;132315;50,97;;
08/10/2024 16:30;131590;131710;131575;131645;132247;132505;131708,89;131639,29;131808,5;132616,17;131339,14;132315;48,81;;
08/10/2024 16:15;131510;131610;131495;131590;132247;132505;131708,33;131612,62;131822,6;132626,4;131334,68;132315;46,82;;
08/10/2024 16:00;131660;131705;131475;131510;132247;132505;131707,78;131606,43;131835,8;132638;131331,82;132315;43,86;;
08/10/2024 15:45;131745;131780;131650;131655;132247;132505;131731,11;131607,62;131850,7;132649,13;131325,88;132315;48,38;;
08/10/2024 15:30;131855;131910;131730;131750;132247;132505;131741,11;131590,24;131864,3;132659,85;131318,94;132315;51,62;;
08/10/2024 15:15;131845;131935;131800;131850;132247;132505;131745,56;131557,38;131876,8;132669,83;131309,52;132315;55,24;;
